Release Tag,Published At,Commit SHA,Commit Message,Author,Commit Date
v0.8.15,2022-06-15T14:54:01Z,14d0776c9424827ab047f001b9ee86fe5e255065,Set release date for 0.8.15.,Daniel Kirchner,2022-06-15T12:41:44Z
v0.8.15,2022-06-15T14:54:01Z,506e9c45368b2d706ec37cc11ddf70f173b5d8b4,Merge pull request #13152 from ethereum/fixWarningInDocs,Daniel Kirchner,2022-06-15T13:07:52Z
v0.8.15,2022-06-15T14:54:01Z,3f112280f8b315e98cd019d4c9bfac631cdfe8ef,Add warning comment to dangling references docs.,Daniel Kirchner,2022-06-15T12:52:37Z
v0.8.15,2022-06-15T14:54:01Z,416c3dc1a4a13051d7dff9a0c3d1e20b9eda32f7,Merge pull request #13139 from ethereum/lvalueBytesPushWarning,Daniel Kirchner,2022-06-15T12:39:46Z
v0.8.15,2022-06-15T14:54:01Z,16245f7b9b86c1b524f4c5479c5694e91ff933de,Warn about multiple assignments to storage byte pushes and fix warnings about multiple storage to storage copies.,Daniel Kirchner,2022-06-14T12:55:06Z
v0.8.15,2022-06-15T14:54:01Z,7f07497f2ab943e51af158978aeb818d6031d1c0,Merge pull request #13023 from SamuelOsewa/patch-1,Daniel Kirchner,2022-06-15T11:31:40Z
v0.8.15,2022-06-15T14:54:01Z,71c838abb3e92437f0f3dd1f63190a2b6a93df00,Merge pull request #13141 from ethereum/danglingReferencesDocs,Daniel Kirchner,2022-06-15T11:23:09Z
v0.8.15,2022-06-15T14:54:01Z,d30b04674ea000c705749d0371e5086afdccec7a,Add resolveUnaryTuples helper.,Daniel Kirchner,2022-06-14T13:31:32Z
v0.8.15,2022-06-15T14:54:01Z,1cb8e17d949610ec2f9edbc81f2a783e1a461511,Add documentation section about dangling references.,Daniel Kirchner,2022-06-14T14:34:20Z
v0.8.15,2022-06-15T14:54:01Z,c21265f9f8a7fcabeb895b61237e8decc758aaef,Changed error message for for Unicode character in non-unicode string literal,Samuel Osewa,2022-05-15T13:24:23Z
v0.8.15,2022-06-15T14:54:01Z,9542e46ea46a92d91fd08197632dffcbc657f201,Merge pull request #13145 from ethereum/fixCompilationError,Daniel Kirchner,2022-06-15T09:57:16Z
v0.8.15,2022-06-15T14:54:01Z,53c4facf4e01d603c21a8544fc3b016229628a16,Fix compilation error.,Daniel Kirchner,2022-06-15T08:34:33Z
v0.8.15,2022-06-15T14:54:01Z,b45bc3918f7dd7d51b1ba9d2c14ce66efa8e8020,Merge pull request #13045 from ethereum/bytesArrayToStorageBug,Daniel Kirchner,2022-06-15T08:21:01Z
v0.8.15,2022-06-15T14:54:01Z,27822dbca728b29e2314471fd0fffb121435a443,Remove entry in IR breaking changes.,Daniel Kirchner,2022-06-14T15:30:24Z
v0.8.15,2022-06-15T14:54:01Z,187f0f070d51700006dddb7dc833d8f384f10eda,Some review suggestions.,Daniel Kirchner,2022-06-14T15:30:14Z
v0.8.15,2022-06-15T14:54:01Z,91ff02b988e99f319ecce24eecb923d89d25327e,Changelog and buglist entries.,Daniel Kirchner,2022-06-13T10:35:21Z
v0.8.15,2022-06-15T14:54:01Z,5989f45e9eba2dbea26499b1ef670d70d9311d38,Test updates.,Daniel Kirchner,2022-06-07T12:45:10Z
v0.8.15,2022-06-15T14:54:01Z,7a84e9c875f4abfb201bb35c956aa87550f08bb2,Bugfix.,Daniel Kirchner,2022-05-19T18:50:50Z
v0.8.15,2022-06-15T14:54:01Z,a27b063c10be48f303b499a90bf988c3ce5bc4ee,Test for buggy behaviour.,Daniel Kirchner,2022-05-19T18:50:41Z
v0.8.15,2022-06-15T14:54:01Z,dccc06cc29dd797772db5740c10b02ddbe029196,Merge pull request #13135 from ethereum/foreign-event-access-revert-and-selector-cleanup,Kamil Śliwak,2022-06-14T16:14:30Z
v0.8.15,2022-06-15T14:54:01Z,b76c048ce910b675a6c4fe01a94989e1a8a4949b,Merge pull request #13138 from ethereum/cheatsheet-shared-operator-list,Kamil Śliwak,2022-06-14T16:07:37Z
v0.8.15,2022-06-15T14:54:01Z,f2eada1ee20ad6ca78559204faf94eec8fdb4a91,Merge pull request #13140 from ethereum/fix-ext-test-zeppelin,Daniel Kirchner,2022-06-14T14:18:03Z
v0.8.15,2022-06-15T14:54:01Z,d0d71714a170ecb11993062cef5931b34322aa1a,Changed sed command in zeppelin.sh to match renamed test file.,Matheus Aguiar,2022-06-14T13:32:57Z
v0.8.15,2022-06-15T14:54:01Z,1ab84bb361829fb8e67933865c9d5492d9bb82da,"Put the table with operator precedence in a separate file, included in both Operators and Cheatsheet",Kamil Śliwak,2022-06-14T12:41:41Z
v0.8.15,2022-06-15T14:54:01Z,f323cb2ef56dfce8723ba969e9a1b26bd4995844,"Improve index entries for selectors, events and selfdestruct",Kamil Śliwak,2022-06-14T08:37:03Z
v0.8.15,2022-06-15T14:54:01Z,7785f46efd5259f1961cf9fb79bcf8d8439fb6c5,Document the `.selector` member for errors,Kamil Śliwak,2022-06-14T08:36:43Z
v0.8.15,2022-06-15T14:54:01Z,5375dfff9dd7e97df34f1ae38341481a1eee5295,Refactor error/event selector tests,Kamil Śliwak,2022-06-14T10:00:16Z
v0.8.15,2022-06-15T14:54:01Z,acbdcc3711d7ca5e11c6a85fc4b71be54ac859a7,Revert the change that made events accessible in other contacts via qualified access,Kamil Śliwak,2022-06-14T08:17:23Z
v0.8.15,2022-06-15T14:54:01Z,c8a6bd6b7e1d18ee79f1b9ba56cb006125cc8fa2,Merge pull request #13134 from Saw-mon-and-Natalie/sw0nt-fix-typo,Daniel Kirchner,2022-06-14T09:55:12Z
v0.8.16,2022-08-08T13:44:26Z,cc11c6f3d55ca01a350b0874d3f92584f8f773b6,Set version to 0.8.17,Kamil Śliwak,2022-08-08T13:24:48Z
v0.8.16,2022-08-08T13:44:26Z,07a7930e73f57ce6ed1c6f0b8dd9aad99e5c3692,Merge pull request #13358 from ethereum/set-release-date-0.8.16,Kamil Śliwak,2022-08-08T12:59:34Z
v0.8.16,2022-08-08T13:44:26Z,d7531b716fc09080cdee02098a53968e0d165dd4,Tidy up and update .gitignore,Nikola Matic,2022-08-08T10:38:56Z
v0.8.16,2022-08-08T13:44:26Z,caba38db5cde40786895ba3c9d0d1dce3508fa21,Set release date for 0.8.16 and update the bug list,Kamil Śliwak,2022-08-08T12:10:12Z
v0.8.16,2022-08-08T13:44:26Z,f390b01dd1dde18c55db781e0f382a48ec05f744,Merge pull request #13357 from ethereum/sort-changelog-0.8.16,Daniel Kirchner,2022-08-08T12:02:29Z
v0.8.16,2022-08-08T13:44:26Z,fb51bd69a3689886d7ce48d79058660fa1d03051,Changelog cleanup for 0.8.16,Kamil Śliwak,2022-08-08T11:57:19Z
v0.8.16,2022-08-08T13:44:26Z,0835e41626c769273ac215a58b1e066d63a4ca0a,Sort changelog for 0.8.16 alphabetically,Kamil Śliwak,2022-08-08T11:53:55Z
v0.8.16,2022-08-08T13:44:26Z,4e67ef2384b3ee12c58e2dbb691dfd8adfda7947,Merge pull request #13282 from ethereum/fix-array-encode-bug,Daniel Kirchner,2022-08-08T11:49:13Z
v0.8.16,2022-08-08T13:44:26Z,22c7cd22b92d3e0c9d81880492cf8c56ea0370cd,Fix wrong cleanup when copying from calldata to memory,Marenz,2022-07-27T16:46:36Z
v0.8.16,2022-08-08T13:44:26Z,5b0f4a724adaa83d9f15d3e9e718986a02908573,Merge pull request #13354 from ethereum/fuzz-calldata-to-calldata-coding,Kamil Śliwak,2022-08-08T10:40:38Z
v0.8.16,2022-08-08T13:44:26Z,53947404e45d6ae614cfc582a7ac442e0213f174,Place calldata to calldata coder sanity checks.,Bhargava Shastry,2022-08-05T11:05:13Z
v0.8.16,2022-08-08T13:44:26Z,49a2db99e69b5608c24064659528dc1d92b21fef,Merge pull request #13345 from minaminao/docs-this-no-longer-works-in-free-function,Kamil Śliwak,2022-08-05T21:47:09Z
v0.8.16,2022-08-08T13:44:26Z,796fb2cfad3dd7172d648313a4cb8ca68735a5be,Fix description of `this` in free functions,minami,2022-08-04T06:17:32Z
v0.8.16,2022-08-08T13:44:26Z,2c5a8c0e25fcd7f8e8979d09086e4881df797b3a,Merge pull request #13342 from ethereum/full-stop-for-error-messages,Nikola Matić,2022-08-05T09:43:44Z
v0.8.16,2022-08-08T13:44:26Z,40de2b0442dff213acfc91e2d31076f55c71907a,Add full stops to error messages,Nikola Matic,2022-08-03T08:44:25Z
v0.8.16,2022-08-08T13:44:26Z,19ad8b115e3fc2241d7db4f821c663adfdf0459c,Merge pull request #13279 from timweri/nested-tuple-oor-fix,matheusaaguiar,2022-08-04T18:29:50Z
v0.8.16,2022-08-08T13:44:26Z,a9e03f5e4a19d4c70af7c28f5cea4bc4ee066ff2,Fix out-of-range compiler crash for nested tuple assignment involving,Duc Thanh Nguyen,2022-07-16T17:29:10Z
v0.8.16,2022-08-08T13:44:26Z,14488e3f0e05707e090f703dd8ca066acffdaa81,Merge pull request #13347 from ethereum/fix-zeppelin-tests,Daniel Kirchner,2022-08-04T16:16:36Z
v0.8.16,2022-08-08T13:44:26Z,1543d236011761ff692dc288c6d032bb066e441a,Disable failing zeppelin tests,Nikola Matic,2022-08-04T14:44:19Z
v0.8.16,2022-08-08T13:44:26Z,c9f772eba89bf140027ff14a3fa6348c9ff2fbc5,Merge pull request #13299 from ethereum/fix-bad-cast-tuple-returned-from-function-abi-encodeCall,Kamil Śliwak,2022-08-04T14:00:47Z
v0.8.16,2022-08-08T13:44:26Z,9acf693aa249e08c1ca138ee9d6b601391ec7d4d,Fixed bad cast when abiEncodeCall receives a tuple from a function.,Matheus Aguiar,2022-07-25T23:34:00Z
v0.8.16,2022-08-08T13:44:26Z,14f63cc7e804eab82d420b6d9ee8e86ff877bb96,Update docs/metadata.rst,LCamel,2022-08-03T14:12:11Z
v0.8.16,2022-08-08T13:44:26Z,82e5a110eacf6600c7b526cf495730e6898a187d,Merge pull request #13341 from Ruko97/fix-tab-alignment,Daniel Kirchner,2022-08-03T09:24:22Z
v0.8.16,2022-08-08T13:44:26Z,3e70a406af0e18b30e9fa4e9c75466e370e56f54,fixed wrong tab alignment in YulUtilFunctions.h,Ishtiaque Zahid,2022-08-03T05:18:10Z
v0.8.16,2022-08-08T13:44:26Z,4d4a030a01aa2d82c488af8c8e290ea24b221682,Minor grammar fixes,AN ❦,2022-07-26T07:02:53Z
v0.8.16,2022-08-08T13:44:26Z,d5a78b18b3fd9e54b2839e9685127c6cdbddf614,Merge pull request #13313 from QGarchery/develop,chriseth,2022-07-28T13:30:44Z
v0.8.16,2022-08-08T13:44:26Z,b3fd11a66fb6cc5a1142f9e321f5e5b3b36f5a3f,fix: global state object in yul formal specification,Quentin Garchery,2022-07-28T09:12:14Z
v0.8.16,2022-08-08T13:44:26Z,72f1907298f8bd55cd22d16ebb8975de910ba4d3,Merge pull request #13131 from rodrigobaraglia/develop,matheusaaguiar,2022-07-27T16:58:46Z
v0.8.16,2022-08-08T13:44:26Z,95bc553ffcea03c936c50b064495f1fb36b330c9,replace boost/range/for_each with standard for loop over rangev3/view/zip in ContractABIUtils::overwriteParameters,rodrigobaraglia,2022-06-13T21:47:42Z
v0.8.16,2022-08-08T13:44:26Z,63f8a93ca8a345661321702df911dfe1ca7d6ba4,Merge pull request #13304 from ethereum/tmp-fix-zep,Mathias L. Baumann,2022-07-27T15:29:49Z
v0.8.17,2022-09-08T15:25:26Z,8df45f5f8632da4817bc7ceb81497518f298d290,Merge pull request #13502 from ethereum/finalize-release-0.8.17,Daniel Kirchner,2022-09-08T14:35:41Z
v0.8.17,2022-09-08T15:25:26Z,722e9d8693a6b479ee266e7ac2d6eac2310b9a30,Set release date for 0.8.17 and update the bug list,Kamil Śliwak,2022-09-08T12:39:36Z
v0.8.17,2022-09-08T15:25:26Z,514842e2a4b52f4fd5576aaf6ccc9b94bc2c082c,Sort changelog for 0.8.17 alphabetically,Kamil Śliwak,2022-09-08T12:38:23Z
v0.8.17,2022-09-08T15:25:26Z,1649f24767d3828a30ba8646181f1cb836dd8077,Add missing changelog entries for a few PRs that will go into 0.8.17,Kamil Śliwak,2022-09-08T12:58:56Z
v0.8.17,2022-09-08T15:25:26Z,130892cdaaf096236dbb77ee5eeef4871a29128f,Merge pull request #13503 from ethereum/release-link-check,Daniel Kirchner,2022-09-08T13:32:25Z
v0.8.17,2022-09-08T15:25:26Z,f90b25449dd42d877578399b57a46ae0e3e4c6d3,Fix SMT checker paper link,Nikola Matic,2022-09-08T13:22:47Z
v0.8.17,2022-09-08T15:25:26Z,727591b984a2911f9a59ab1339ea1fa4bce02412,Merge pull request #13479 from ethereum/unusedStoreStorageBug,Daniel Kirchner,2022-09-08T12:04:04Z
v0.8.17,2022-09-08T15:25:26Z,a39bce010e45ad96aff99593f9ef1de7a1a94bab,Fix dynamic array spec,Anton Paymyshev,2022-09-08T10:50:44Z
v0.8.17,2022-09-08T15:25:26Z,d6eb255df4176d130c9275130824b9efd4ce0b46,Changelog entry and bug list entry.,Daniel Kirchner,2022-09-05T11:22:33Z
v0.8.17,2022-09-08T15:25:26Z,a33da17300f919b2e730b911bd20813e84d41523,Bugfix and tests.,Daniel Kirchner,2022-09-05T09:31:09Z
v0.8.17,2022-09-08T15:25:26Z,f5620219185ab1dbf9a0e36f454437a17040a1a7,Update ReleaseChecklist.md,Ikko Ashimine,2022-09-08T02:34:11Z
v0.8.17,2022-09-08T15:25:26Z,d5e292532669dc450c2c276da6caaf2055c8f228,broken yul optimizer test,Daniel Kirchner,2022-09-05T10:55:52Z
v0.8.17,2022-09-08T15:25:26Z,0262621b9f68ad9758f501da199347fafcce6fbd,fixup! Add test for copying reference types between data locations,wechman,2022-09-07T08:45:35Z
v0.8.17,2022-09-08T15:25:26Z,c5d8c5ad05bb583ebe0566e9c904552782bd282c,Add test for copying reference types between data locations,wechman,2022-08-24T08:18:56Z
v0.8.17,2022-09-08T15:25:26Z,548a4b4ac6934b1103f93069fd69c11d2e33c27e,Merge pull request #13474 from ethereum/add-note-about-peephole-optimizer,Kamil Śliwak,2022-09-06T20:59:09Z
v0.8.17,2022-09-08T15:25:26Z,efe558a989cdacf783bd2b936a6bc30e45f2e527,Added note about PeepholeOptimizer in docs.,Matheus Aguiar,2022-09-01T19:51:11Z
v0.8.17,2022-09-08T15:25:26Z,7351f6d0847772236f68f01a283e78200a412569,Merge pull request #13491 from ethereum/pin-hardhat-version-in-bleeps-tests,Daniel Kirchner,2022-09-06T17:59:49Z
v0.8.17,2022-09-08T15:25:26Z,71d12099966dfff2a2f3d374990023f73977a03a,Pin hardhat version in bleeps tests,Nikola Matic,2022-09-06T15:55:23Z
v0.8.17,2022-09-08T15:25:26Z,b4b5f7b355d46e8f286926d9b0da613ecc7a09dc,Merge pull request #13489 from ethereum/pin-hardhat-version-in-yield-liquidator-tests,Nikola Matić,2022-09-06T10:49:51Z
v0.8.17,2022-09-08T15:25:26Z,f7e22fc00d0d9cc12c7273afb88857bbd6dd8b10,Merge pull request #13487 from ethereum/add-message-to-gp2-pin,Nikola Matić,2022-09-06T10:49:35Z
v0.8.17,2022-09-08T15:25:26Z,8c4bbf1f4e753ea2d2cffc7365b300ba9cb75df7,Pin hardhat version in yield-liquidator tests,Nikola Matic,2022-09-06T09:06:31Z
v0.8.17,2022-09-08T15:25:26Z,deab2bf37e04547832f147813e8237bef18226a0,Add comment to pinned GP2 hardhat version,Nikola Matic,2022-09-06T06:10:55Z
v0.8.17,2022-09-08T15:25:26Z,e0b2162bf9a4542c6b85af752e6493d6a51df3e7,Merge pull request #13485 from ethereum/pin-hardhat-in-gp2-ext-tests,Nikola Matić,2022-09-05T19:55:24Z
v0.8.17,2022-09-08T15:25:26Z,53059936cc64858eb9419f61ec0189b52f290722,Pin hardhat version in GP2 external tests,Nikola Matic,2022-09-05T18:52:46Z
v0.8.17,2022-09-08T15:25:26Z,7911666ab33a7191734243a0ea210c2a976ecb07,Merge pull request #13463 from emmaodia/develop,Daniel Kirchner,2022-09-05T18:47:30Z
v0.8.17,2022-09-08T15:25:26Z,0d98436de6be9cf95b4c85ca8c07752d5a245c46,Grammar fix,emmaodia,2022-08-31T10:11:34Z
v0.8.17,2022-09-08T15:25:26Z,62e4ce338774483d6185269ed554b9b64d48a2c0,Merge pull request #13363 from ethereum/release-checklist-update-and-tweaks,Daniel Kirchner,2022-09-05T17:00:38Z
v0.8.17,2022-09-08T15:25:26Z,ccc331743cf76f1381730e08de83e22c69ae79e8,ReleaseChecklist: Markdown formatting for all links,Kamil Śliwak,2022-09-05T16:19:51Z
v0.8.17,2022-09-08T15:25:26Z,98ad27d42ca0f3d0b423b0a1ba898ef7ffda5ba0,ReleaseChecklist: Update PPA instructions,Kamil Śliwak,2022-08-16T10:54:10Z
v0.8.17,2022-09-08T15:25:26Z,be67e76165990db62b3a20e493225555dc05e80b,ReleaseChecklist: Update the list of requirements,Kamil Śliwak,2022-08-11T12:40:03Z
v0.8.18,2023-02-01T15:12:04Z,87f61d960cceab32489350726a99c050e6f92c61,Merge pull request #13913 from ethereum/changelog-v0.8.18,Kamil Śliwak,2023-02-01T14:36:41Z
v0.8.18,2023-02-01T15:12:04Z,66007f500195bdca41dea0ab80dddf86a14a0df8,Add release date and bugs by version entry for 0.8.18,Rodrigo Q. Saramago,2023-02-01T13:08:57Z
v0.8.18,2023-02-01T15:12:04Z,a186e607827ce7ce5578d671d3d1b580626a6525,Sort changelog for 0.8.18 alphabetically,Rodrigo Q. Saramago,2023-02-01T11:56:23Z
v0.8.18,2023-02-01T15:12:04Z,836e1ee1cadf55161b3689a8df37b471693f9b44,Merge pull request #13914 from ethereum/pylint-2.16-fix,Kamil Śliwak,2023-02-01T13:43:46Z
v0.8.18,2023-02-01T15:12:04Z,828f95ad9ecce5dacf7d3b37340803e1c17708fd,Fix pylint 2.16 warnings,Rodrigo Q. Saramago,2023-02-01T12:22:08Z
v0.8.18,2023-02-01T15:12:04Z,37953a7eb0bc53e8d3125952554a9da233df7ef0,Merge pull request #13911 from ethereum/fix-broken-docs-links-and-redirects,Kamil Śliwak,2023-02-01T13:13:31Z
v0.8.18,2023-02-01T15:12:04Z,8447baec4db9537dfe2d22bddb726a0938a0aa3c,docs; Link to published versions of translated docs for languages that already have them,Kamil Śliwak,2023-02-01T11:27:56Z
v0.8.18,2023-02-01T15:12:04Z,57b01db57b3c7bb6110ec3c39e4336d85528c86a,docs: Replace broken link to Oxford Dictionary British spelling page with an archive.org copy,Kamil Śliwak,2023-02-01T11:27:23Z
v0.8.18,2023-02-01T15:12:04Z,986bc361b15f0f89bc4cad97807e69a36378fc36,docs: Replace some links with redirects found by linkcheck,Kamil Śliwak,2023-02-01T11:26:44Z
v0.8.18,2023-02-01T15:12:04Z,20138f35df4111ea9ad3aafafa6739c9d7e8aa79,Merge pull request #13909 from codeTIT4N/develop,Kamil Śliwak,2023-02-01T10:54:06Z
v0.8.18,2023-02-01T15:12:04Z,6cad055d97c5e9abaccd971598a40e8a0ea91d34,[DOCS] Update copyright year and description (#13894),franzihei,2023-02-01T10:47:08Z
v0.8.18,2023-02-01T15:12:04Z,dec1adc03b01919a9843661ff0b3d100c544bf57,Merge pull request #13883 from ethereum/default-evmversion-paris,Kamil Śliwak,2023-02-01T10:45:13Z
v0.8.18,2023-02-01T15:12:04Z,4f84112650cab6701bcfa7e6c86e43069615819c,updated abi-spec.rst,Lokesh Kumar,2023-01-31T21:42:03Z
v0.8.18,2023-02-01T15:12:04Z,feba4de50994de90531236b9f7734d27c7b6af2d,Add paris constraints to SMTChecker,Rodrigo Q. Saramago,2023-01-19T13:06:23Z
v0.8.18,2023-02-01T15:12:04Z,fa4892e6221cf05a1f939608682a4a9dbc324439,Merge pull request #13905 from shimmeris/patch-2,Kamil Śliwak,2023-01-31T09:29:05Z
v0.8.18,2023-02-01T15:12:04Z,a68501cebda6fa1ac6affe020496d4c7575deda6,fix redundant typo,Mio,2023-01-31T05:23:47Z
v0.8.18,2023-02-01T15:12:04Z,d9d9ab30a231601441c60ceb98d636977e54b26a,Update default evm version to paris,Rodrigo Q. Saramago,2023-01-18T16:34:48Z
v0.8.18,2023-02-01T15:12:04Z,939b916f4a9263213db3844dea0fea2b6326c358,Merge pull request #13903 from ethereum/asan-cvc4-cln-memory-leak,Daniel,2023-01-30T13:32:40Z
v0.8.18,2023-02-01T15:12:04Z,21f95c45369fa84f78b374dee8d4b8e98ef22c45,Suppress libcln from asan tests,Rodrigo Q. Saramago,2023-01-30T12:22:58Z
v0.8.18,2023-02-01T15:12:04Z,cfc62a4e0742456a0e7ece669e7c2339d65f3539,Merge pull request #13902 from ethereum/paris-proto,Bhargava Shastry,2023-01-30T10:49:48Z
v0.8.18,2023-02-01T15:12:04Z,564cf85725639f47558fcc1dc2d02366aeb6a391,Yul proto converter: Output prevrandao for evm versions >= paris,Bhargava Shastry,2023-01-30T08:19:33Z
v0.8.18,2023-02-01T15:12:04Z,206e7cf5db48b13085b943436764c41f169c6c3b,Disable stale action debug mode (#13756),r0qs,2023-01-26T13:40:38Z
v0.8.18,2023-02-01T15:12:04Z,019d13d3b66e70903207d4bcdcd443d950674826,Merge pull request #13884 from ethereum/deprecation-warning-for-selfdestruct,Nikola Matić,2023-01-26T13:33:26Z
v0.8.18,2023-02-01T15:12:04Z,83a937423f2d486a4e92004ad02acf21599239e9,Update docs to reflect deprecation warning,Nikola Matic,2023-01-24T10:43:34Z
v0.8.18,2023-02-01T15:12:04Z,e7543d487d8dd813ca37765d5d8b1c011641a6eb,Issue warning when using deprecated SELFDESTRUCT,Nikola Matic,2023-01-19T08:34:14Z
v0.8.18,2023-02-01T15:12:04Z,fd9ac9abed2049a4b8134d39e178275c8aad75b6,Merge pull request #13759 from ethereum/prevrandao,Daniel,2023-01-25T15:37:17Z
v0.8.18,2023-02-01T15:12:04Z,ef6ff2f05550e4386f2fec7753a44fe39a124488,"Adds support for the EVM version ""Paris"".",Rodrigo Q. Saramago,2022-11-23T10:51:34Z
v0.8.18,2023-02-01T15:12:04Z,d70d79af4a4b3636274a982e2a1087c50242a130,Merge pull request #13816 from quantum13/disallow_several_indexed_for_event_parameter,Kamil Śliwak,2023-01-20T20:14:39Z
v0.8.18,2023-02-01T15:12:04Z,484ee8a62162680acea3fbc37ab2a8eadc5758dd,"Additional tests for edge cases for mutability, visibility, location, experimental, global, indexed and anonymous",vlad,2022-12-29T19:43:12Z
v0.8.18,2023-02-01T15:12:04Z,7fbd36855d643f09f591613961c367396c858e31,Disallow usage of the indexed attribute for modifier parameters Added tests for edge cases of several keywords,vlad,2022-12-25T16:14:23Z
v0.8.19,2023-02-22T14:19:40Z,7dd6d404815651b2341ecae220709a88aaed4038,Merge pull request #13996 from ethereum/set-release-date-for-0.8.19,Daniel,2023-02-22T13:25:21Z
v0.8.19,2023-02-22T14:19:40Z,21823613bcc491d33b2a878eea22b2d973cd8a1e,Set release date for 0.8.19,Nikola Matic,2023-02-22T12:33:25Z
v0.8.19,2023-02-22T14:19:40Z,1d8e0abd0acdfb4c68c1e583cf545ee9914c3520,Merge pull request #13995 from ethereum/revert-13994-set-version-to-0.8.20,Daniel,2023-02-22T12:29:02Z
v0.8.19,2023-02-22T14:19:40Z,5f0f91974af8bf85dd2798ea3c5dff32879efed6,"Revert ""Set version to 0.8.20""",Nikola Matić,2023-02-22T12:27:50Z
v0.8.19,2023-02-22T14:19:40Z,ab74a268ae932e0f7497ec3878247a150d016844,Merge pull request #13994 from ethereum/set-version-to-0.8.20,Nikola Matić,2023-02-22T12:04:15Z
v0.8.19,2023-02-22T14:19:40Z,d4a08bda9350b8e137114959e45bab967755118c,Merge pull request #13993 from ethereum/sort-changelog-for-0.8.19,Daniel,2023-02-22T11:38:25Z
v0.8.19,2023-02-22T14:19:40Z,02b02f507ddfe6b0ebc3ea199ac750e31b781be0,Set version to 0.8.20,Nikola Matic,2023-02-22T11:17:21Z
v0.8.19,2023-02-22T14:19:40Z,486be8f10dc344614c01eda04ff730d6a86a1324,Sort Changelog for 0.8.19,Nikola Matic,2023-02-22T07:43:41Z
v0.8.19,2023-02-22T14:19:40Z,94ab0e3c53f0e28a10291a3ad29272cda91e014c,Sort Changelog for 0.8.19,Nikola Matic,2023-02-22T07:43:41Z
v0.8.19,2023-02-22T14:19:40Z,103bf7a71f8ff7782cbc98c14a01e01a1007555e,Merge pull request #13790 from ethereum/user-defined-operators-for-udvt,Daniel,2023-02-22T10:58:48Z
v0.8.19,2023-02-22T14:19:40Z,82817bfc3a963d10ce3dd83079c097c92e14e006,Merge pull request #13963 from fulldecent/feature-leading-underscore,Nikola Matić,2023-02-22T07:23:27Z
v0.8.19,2023-02-22T14:19:40Z,6216842458dde5137196ea14e94197b8b1931e36,"Add recommendation for leading underscore, see #11764",William Entriken,2023-02-12T01:00:13Z
v0.8.19,2023-02-22T14:19:40Z,aba5ac5e2a90477b4d69cb7e7eb4eb24407257ae,User-defined operators: Tests,wechman,2022-07-28T06:39:10Z
v0.8.19,2023-02-22T14:19:40Z,5b5e853ea0a1ddbe9be93e29a6477d12039535dc,Warn about missing user-defined operator support in SMTChecker,Kamil Śliwak,2023-01-28T02:20:43Z
v0.8.19,2023-02-22T14:19:40Z,2e8d50eca2bc4a3c76f262b5480d8222d626f41f,User-defined operators: Documentation,wechman,2022-08-10T08:42:02Z
v0.8.19,2023-02-22T14:19:40Z,1a83fa7ebcb4e2953432439aeab97f33f335eded,User-defined operators: Code generation,wechman,2022-07-06T07:17:59Z
v0.8.19,2023-02-22T14:19:40Z,5b03c13f90cc4187907e295486faa60d28d45683,User-defined operators: Analysis,wechman,2022-07-06T07:17:59Z
v0.8.19,2023-02-22T14:19:40Z,9445483d60397ac6d41c9639eb03903b0e6d8d64,User-defined operators: Parsing and grammar,wechman,2022-07-06T07:17:59Z
v0.8.19,2023-02-22T14:19:40Z,9a36438441ef4d7eab4f1c10a8c1dbcfb7d3157b,User-defined operators: AST,wechman,2022-07-06T07:17:59Z
v0.8.19,2023-02-22T14:19:40Z,fa0d3a44a7868aee4277faafab7b028f9679f132,Tests for using enums and fixed-point types as user-defined types,Kamil Śliwak,2023-02-07T16:37:17Z
v0.8.19,2023-02-22T14:19:40Z,9efc422b480f71fd01ecae5205da4df06f363011,Run triage action on all new issues,Rodrigo Q. Saramago,2023-02-21T21:04:41Z
v0.8.19,2023-02-22T14:19:40Z,38b5ae578b95b6aabeb028beb16cdc77e9cbaa37,Fix typo in test name: singed -> signed,Kamil Śliwak,2022-12-01T00:35:04Z
v0.8.19,2023-02-22T14:19:40Z,6c9fc5387433751cd92fc56257c65c5e516e43dd,Merge pull request #13991 from ethereum/fix-broken-links-for-0.8.19,Daniel,2023-02-21T15:28:21Z
v0.8.19,2023-02-22T14:19:40Z,2c306ed32c48362c34ca9e951dae496d8fa03877,Fix broken links for 0.8.19,Nikola Matic,2023-02-21T13:46:41Z
v0.8.19,2023-02-22T14:19:40Z,ff61192eda34b80406bc4521b83c0bd106cbb9d1,Merge pull request #13980 from Drblessing/develop,Nikola Matić,2023-02-21T13:07:37Z
v0.8.19,2023-02-22T14:19:40Z,37e507972c16015a2a6f6efe5e2303c521badb7b,Update block time documentation,drblessing,2023-02-17T05:58:18Z
v0.8.19,2023-02-22T14:19:40Z,c2036081dbd2c6edeb6954061aa9afc9dab87afb,Merge pull request #13804 from ethereum/duplicatedSubAssembly,Nikola Matić,2023-02-21T06:07:07Z
v0.8.19,2023-02-22T14:19:40Z,d3d9d09f5e37e144e53c4b8d45195e143d979b32,Merge pull request #13990 from minaminao/remove-unnecesary-text-in-yul-rst,Daniel,2023-02-20T21:37:16Z
v0.8.19,2023-02-22T14:19:40Z,4064116df43ee7a6384497a6516db3d9087acd11,Do not duplicate subassemblies.,Daniel Kirchner,2022-12-14T14:52:05Z
